Drehzahl;Kurbelwinkel;P_ZYL1;P_ZYL2;P_ZYL3;Drehmoment;Absolutverbrauch;Angesaugte Luftmasse;O2 roh;CO roh;CO2 roh;NOx roh;HC3 roh;Lambda;Temp Kühlm.E;Temp Kühlm.A;Temp Oel;Temp Ansaugl. nach Verd.;Temp Ansaugluft Saugrohr;Temp Abgas vor Turbine;P Saugrohr;P Abg. vor Turb.;ZZP
2100;74;9.442;9.384;9.366;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;75;9.239;9.185;9.17;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;76;9.052;9.001;8.979;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;77;8.867;8.814;8.793;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;78;8.691;8.635;8.618;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;79;8.521;8.469;8.454;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;80;8.354;8.304;8.287;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;81;8.191;8.143;8.131;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;82;8.04;7.994;7.978;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;83;7.895;7.847;7.825;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;84;7.75;7.702;7.683;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;85;7.61;7.563;7.549;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;86;7.474;7.432;7.411;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;87;7.349;7.296;7.284;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;88;7.223;7.177;7.166;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;89;7.099;7.06;7.051;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;90;6.983;6.944;6.934;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;91;6.872;6.832;6.821;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;92;6.764;6.724;6.711;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;93;6.658;6.616;6.607;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;94;6.552;6.518;6.502;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;95;6.456;6.418;6.41;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;96;6.359;6.324;6.315;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;97;6.263;6.23;6.222;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;98;6.176;6.142;6.14;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;99;6.088;6.055;6.055;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;100;6.001;5.976;5.967;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;101;5.922;5.896;5.894;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;102;5.846;5.818;5.812;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;103;5.768;5.744;5.736;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;104;5.692;5.67;5.672;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;105;5.616;5.6;5.6;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;106;5.542;5.531;5.534;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;107;5.468;5.464;5.474;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;108;5.404;5.397;5.408;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;109;5.339;5.334;5.344;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;110;5.28;5.27;5.286;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;111;5.217;5.208;5.221;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;112;5.16;5.149;5.163;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;113;5.104;5.092;5.111;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;114;5.047;5.043;5.055;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;115;4.993;4.99;5;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;116;4.944;4.941;4.948;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;117;4.894;4.892;4.899;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;118;4.843;4.844;4.854;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;119;4.798;4.797;4.802;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;120;4.753;4.761;4.766;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;121;4.708;4.716;4.725;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;122;4.667;4.672;4.673;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;123;4.624;4.632;4.635;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;124;4.582;4.594;4.595;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;125;4.543;4.554;4.558;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;126;4.506;4.525;4.525;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;127;4.465;4.487;4.483;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;128;4.429;4.45;4.448;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;129;4.4;4.417;4.423;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;130;4.362;4.388;4.381;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;131;4.33;4.353;4.35;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;132;4.3;4.32;4.33;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;133;4.271;4.288;4.286;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;134;4.241;4.259;4.254;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;135;4.209;4.231;4.233;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;136;4.181;4.206;4.197;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;137;4.154;4.179;4.167;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;138;4.124;4.145;4.149;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;139;4.098;4.122;4.117;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;140;4.067;4.088;4.075;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;141;4.037;4.057;4.064;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;142;4.01;4.037;4.02;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;143;3.975;3.994;3.981;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;144;3.945;3.967;3.966;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;145;3.911;3.947;3.92;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;146;3.877;3.897;3.882;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;147;3.848;3.867;3.866;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;148;3.812;3.837;3.811;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;149;3.77;3.792;3.778;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;150;3.737;3.756;3.758;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;151;3.697;3.72;3.695;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;152;3.656;3.669;3.656;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;153;3.61;3.632;3.628;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;154;3.57;3.589;3.568;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;155;3.526;3.534;3.521;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;156;3.477;3.498;3.494;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;157;3.427;3.448;3.427;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;158;3.381;3.388;3.374;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;159;3.33;3.345;3.336;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;160;3.274;3.29;3.265;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;161;3.222;3.23;3.208;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;162;3.165;3.18;3.168;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;163;3.11;3.126;3.096;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;164;3.052;3.056;3.036;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;165;2.992;3.001;2.992;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;166;2.929;2.944;2.911;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;167;2.868;2.874;2.854;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;168;2.807;2.819;2.799;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;169;2.745;2.755;2.716;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;170;2.682;2.682;2.657;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;171;2.613;2.625;2.602;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;172;2.552;2.558;2.52;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;173;2.481;2.492;2.459;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;174;2.416;2.43;2.4;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;175;2.352;2.358;2.325;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;176;2.294;2.297;2.261;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;177;2.233;2.236;2.203;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;178;2.177;2.174;2.136;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;179;2.117;2.117;2.077;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;180;2.064;2.064;2.023;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;181;2.012;2.011;1.967;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;182;1.969;1.967;1.923;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;183;1.926;1.925;1.882;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;184;1.885;1.882;1.833;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;185;1.852;1.852;1.799;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;186;1.823;1.819;1.773;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;187;1.799;1.794;1.738;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;188;1.774;1.771;1.718;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;189;1.756;1.75;1.698;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;190;1.739;1.733;1.674;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;191;1.727;1.717;1.654;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;192;1.718;1.705;1.648;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;193;1.705;1.691;1.631;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;194;1.692;1.673;1.62;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;195;1.684;1.658;1.612;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;196;1.67;1.642;1.596;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;197;1.658;1.626;1.581;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;198;1.646;1.607;1.568;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;199;1.636;1.594;1.552;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;200;1.621;1.578;1.537;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;201;1.608;1.56;1.52;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;202;1.591;1.546;1.509;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;203;1.569;1.526;1.49;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;204;1.556;1.511;1.475;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;205;1.537;1.498;1.457;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;206;1.521;1.485;1.443;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;207;1.51;1.471;1.427;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;208;1.494;1.459;1.41;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;209;1.479;1.453;1.398;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;210;1.47;1.441;1.385;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;211;1.456;1.433;1.374;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;212;1.444;1.424;1.361;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;213;1.436;1.413;1.352;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;214;1.43;1.404;1.346;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;215;1.419;1.393;1.336;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;216;1.414;1.386;1.331;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;217;1.407;1.375;1.328;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;218;1.399;1.368;1.318;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;219;1.394;1.36;1.315;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;220;1.389;1.352;1.317;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;221;1.381;1.341;1.305;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;222;1.376;1.335;1.3;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;223;1.371;1.326;1.296;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;224;1.367;1.318;1.289;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;225;1.358;1.31;1.278;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;226;1.348;1.308;1.274;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;227;1.343;1.304;1.266;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;228;1.336;1.298;1.26;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;229;1.326;1.295;1.257;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;230;1.318;1.286;1.247;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;231;1.312;1.283;1.242;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;232;1.305;1.28;1.239;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;233;1.3;1.275;1.229;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;234;1.296;1.267;1.228;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
2100;235;1.288;1.267;1.223;68.3;3.75;54.5332;0.693;0.7747;13.9918;3247.42;699.01;0.998631;87;90;87.95;58;31.33;683.56;926;1108.65;17
